ref,accuracy,epoch,loss,val_accuracy,val_loss,granularity
464,0.795238078,64,0.537460685,0.728571415,0.670880258,19
465,0.795238078,65,0.561681926,0.728571415,0.670894027,19
466,0.766666651,66,0.627925158,0.728571415,0.670993745,19
467,0.761904776,67,0.619741142,0.728571415,0.670251966,19
468,0.771428585,68,0.599319637,0.728571415,0.669164956,19
469,0.77619046,69,0.607825339,0.733333349,0.668273687,19
470,0.771428585,70,0.602680087,0.738095224,0.667397439,19
471,0.752380967,71,0.59681499,0.738095224,0.668293059,19
472,0.766666651,72,0.606243312,0.738095224,0.668894589,19
473,0.761904776,73,0.624340594,0.738095224,0.669760406,19
474,0.771428585,74,0.582923234,0.738095224,0.670922935,19
475,0.704761922,75,0.634066045,0.738095224,0.67223984,19
476,0.742857158,76,0.6474877,0.738095224,0.672154546,19
477,0.733333349,77,0.589395404,0.742857158,0.670152307,19
478,0.77619046,78,0.562838435,0.742857158,0.669523835,19
479,0.714285731,79,0.64280957,0.742857158,0.670041203,19
480,0.766666651,80,0.641694844,0.742857158,0.670511723,19
481,0.719047606,81,0.699783087,0.742857158,0.669669688,19
482,0.77619046,82,0.595375359,0.742857158,0.67054981,19
483,0.733333349,83,0.621486545,0.742857158,0.669673204,19
484,0.761904776,84,0.630211234,0.742857158,0.669594109,19
485,0.733333349,85,0.669881761,0.742857158,0.669309556,19
486,0.742857158,86,0.606770396,0.742857158,0.669313312,19
487,0.800000012,87,0.522785246,0.742857158,0.669151545,19
488,0.761904776,88,0.60635674,0.742857158,0.669737041,19
489,0.761904776,89,0.575731277,0.742857158,0.670294642,19
490,0.747619033,90,0.58519721,0.742857158,0.669317186,19
491,0.780952394,91,0.610775828,0.742857158,0.670392632,19
492,0.771428585,92,0.594076872,0.742857158,0.670351386,19
493,0.780952394,93,0.576684296,0.742857158,0.669841588,19
494,0.733333349,94,0.633200049,0.742857158,0.670446336,19
495,0.766666651,95,0.619149148,0.742857158,0.669862568,19
496,0.771428585,96,0.601278603,0.742857158,0.668336868,19
497,0.752380967,97,0.613283694,0.742857158,0.669028878,19
498,0.742857158,98,0.59436655,0.742857158,0.668773949,19
499,0.780952394,99,0.562338352,0.742857158,0.669291019,19
500,0.247619048,0,1.956093907,0.142857149,22.94910049,18
501,0.442857146,1,1.43267715,0.142857149,39.04171753,18
502,0.528571427,2,1.142942905,0.142857149,54.89799118,18
503,0.585714281,3,1.086693048,0.142857149,40.8866806,18
504,0.647619069,4,0.914758146,0.142857149,28.58704376,18
505,0.676190495,5,0.836755931,0.142857149,20.21230698,18
506,0.642857134,6,0.852331281,0.142857149,13.9032135,18
507,0.690476179,7,0.783051848,0.142857149,10.26002121,18
508,0.704761922,8,0.742619336,0.142857149,8.63595295,18
509,0.72380954,9,0.737425506,0.147619054,7.04971981,18
510,0.671428561,10,0.698180556,0.176190481,5.530443668,18
511,0.733333349,11,0.703173399,0.219047621,4.472966671,18
512,0.728571415,12,0.648775518,0.31904763,3.770263195,18
513,0.685714304,13,0.719464958,0.380952388,2.891272783,18
514,0.800000012,14,0.582606435,0.36190477,2.537000179,18
515,0.752380967,15,0.64183253,0.414285719,2.185229301,18
516,0.800000012,16,0.518538535,0.485714287,1.760706782,18
517,0.800000012,17,0.493266553,0.54285717,1.544656634,18
518,0.800000012,18,0.508307695,0.571428597,1.252073169,18
519,0.81904763,19,0.464557379,0.600000024,1.167720675,18
520,0.828571439,20,0.4452959,0.580952406,1.198937654,18
521,0.785714269,21,0.505927622,0.623809516,1.020779014,18
522,0.790476203,22,0.47818312,0.704761922,0.784774363,18
523,0.809523821,23,0.474234074,0.642857134,0.771164834,18
524,0.857142866,24,0.398174763,0.747619033,0.638287783,18
525,0.871428549,25,0.373387724,0.828571439,0.512418926,18
526,0.895238101,26,0.306685627,0.857142866,0.443853527,18
527,0.871428549,27,0.385370404,0.714285731,0.670689702,18
528,0.871428549,28,0.354201972,0.780952394,0.541765034,18
529,0.876190484,29,0.310900539,0.871428549,0.400429279,18
530,0.86190474,30,0.319664598,0.90476191,0.355436265,18
531,0.90476191,31,0.272304267,0.852380931,0.372212231,18
532,0.885714293,32,0.280738711,0.742857158,0.543483734,18
533,0.899999976,33,0.294600338,0.814285696,0.447260976,18
534,0.876190484,34,0.318141401,0.847619057,0.397081345,18
535,0.914285719,35,0.251848102,0.866666675,0.335855037,18
536,0.890476167,36,0.265172422,0.90476191,0.270835906,18
537,0.923809528,37,0.219619393,0.923809528,0.241703048,18
538,0.914285719,38,0.237453118,0.928571403,0.229729503,18
539,0.923809528,39,0.257631361,0.928571403,0.223177865,18
540,0.914285719,40,0.24597989,0.923809528,0.221280873,18
541,0.923809528,41,0.234085426,0.914285719,0.216335982,18
542,0.909523785,42,0.272408366,0.914285719,0.210982442,18
543,0.895238101,43,0.281861037,0.923809528,0.200625181,18
544,0.914285719,44,0.236963689,0.923809528,0.199421778,18
545,0.928571403,45,0.209801525,0.942857146,0.185229346,18
546,0.928571403,46,0.222816035,0.947619021,0.178021327,18
547,0.909523785,47,0.24696219,0.95714283,0.173872143,18
548,0.923809528,48,0.242480084,0.95714283,0.169160172,18
549,0.933333337,49,0.211914778,0.952380955,0.168817878,18
550,0.909523785,50,0.240374044,0.952380955,0.165059149,18
551,0.923809528,51,0.222576156,0.952380955,0.161397338,18
552,0.938095212,52,0.194741681,0.95714283,0.156340137,18
553,0.914285719,53,0.196480677,0.952380955,0.154278606,18
554,0.947619021,54,0.206910685,0.947619021,0.160020754,18
555,0.933333337,55,0.190454513,0.933333337,0.172583789,18
556,0.928571403,56,0.197832018,0.923809528,0.196151376,18
557,0.90476191,57,0.257294863,0.923809528,0.191985279,18
558,0.919047594,58,0.228992477,0.928571403,0.184533015,18
559,0.942857146,59,0.179458112,0.928571403,0.178692415,18
560,0.923809528,60,0.219229743,0.933333337,0.173779428,18
561,0.938095212,61,0.170846343,0.933333337,0.169562846,18
562,0.942857146,62,0.174613401,0.933333337,0.166746989,18
563,0.923809528,63,0.212507308,0.938095212,0.164017528,18
564,0.933333337,64,0.188903287,0.947619021,0.161044806,18
565,0.923809528,65,0.207965016,0.947619021,0.158972919,18
566,0.947619021,66,0.189276412,0.947619021,0.156307623,18
567,0.938095212,67,0.16553764,0.947619021,0.153849915,18
568,0.899999976,68,0.258068949,0.947619021,0.151478142,18
569,0.928571403,69,0.206022978,0.947619021,0.149756566,18
570,0.919047594,70,0.195946068,0.947619021,0.148349747,18
571,0.923809528,71,0.199093059,0.952380955,0.14714177,18
572,0.947619021,72,0.206249222,0.952380955,0.145931229,18
573,0.928571403,73,0.221503332,0.952380955,0.144766763,18
574,0.952380955,74,0.185898185,0.95714283,0.143674433,18
575,0.923809528,75,0.228391796,0.961904764,0.142242432,18
576,0.938095212,76,0.183197051,0.961904764,0.140992552,18
577,0.923809528,77,0.230230927,0.961904764,0.140108451,18
578,0.928571403,78,0.229546919,0.966666639,0.139198497,18
579,0.928571403,79,0.23905094,0.966666639,0.138375118,18
580,0.919047594,80,0.238497883,0.966666639,0.137152404,18
581,0.919047594,81,0.194083557,0.966666639,0.136510924,18
582,0.933333337,82,0.219146341,0.966666639,0.137110844,18
583,0.938095212,83,0.201650694,0.966666639,0.136833906,18
584,0.938095212,84,0.22046046,0.966666639,0.136550397,18
585,0.928571403,85,0.225241631,0.966666639,0.136168957,18
586,0.919047594,86,0.238253415,0.966666639,0.136460826,18
587,0.933333337,87,0.191743627,0.966666639,0.135791272,18
588,0.923809528,88,0.211966902,0.971428573,0.135815829,18
589,0.95714283,89,0.181820437,0.966666639,0.135367781,18
590,0.923809528,90,0.205317929,0.966666639,0.135598212,18
591,0.942857146,91,0.207532719,0.966666639,0.134910315,18
592,0.923809528,92,0.22798349,0.971428573,0.134347036,18
593,0.928571403,93,0.223758221,0.966666639,0.134466648,18
594,0.938095212,94,0.201018408,0.976190448,0.134160846,18
595,0.942857146,95,0.197970629,0.971428573,0.134136081,18
596,0.914285719,96,0.205258548,0.971428573,0.134202048,18
597,0.933333337,97,0.190345004,0.976190448,0.134209529,18
598,0.933333337,98,0.187599614,0.976190448,0.134396955,18
599,0.919047594,99,0.240596086,0.976190448,0.132975698,18
600,0.214285716,0,2.149930954,0.142857149,19.59686089,12
601,0.409523815,1,1.535360456,0.233333334,23.3867588,12
602,0.476190478,2,1.179856062,0.142857149,35.09251404,12
603,0.585714281,3,1.020449638,0.142857149,34.05712509,12
604,0.59523809,4,0.977220297,0.142857149,21.60304451,12
605,0.68095237,5,0.818464577,0.142857149,14.23677254,12
606,0.671428561,6,0.834441423,0.157142863,10.06637383,12
607,0.657142878,7,0.782911599,0.247619048,7.047111034,12
608,0.661904752,8,0.825836718,0.285714298,5.430155277,12
609,0.733333349,9,0.676160932,0.295238107,3.78600049,12
610,0.719047606,10,0.757245004,0.300000012,2.70975709,12
611,0.77619046,11,0.677394032,0.333333343,2.187902689,12
612,0.757142842,12,0.628222644,0.380952388,1.663440108,12
613,0.771428585,13,0.600764036,0.419047624,1.442592978,12
614,0.733333349,14,0.618511498,0.538095236,1.166692853,12
615,0.709523797,15,0.697325945,0.514285743,1.096473813,12
616,0.742857158,16,0.617489576,0.652380943,0.93698597,12
617,0.752380967,17,0.545108438,0.709523797,0.80771178,12
618,0.771428585,18,0.52663058,0.761904776,0.736112058,12
619,0.771428585,19,0.523242295,0.771428585,0.678731441,12
620,0.842857122,20,0.417895615,0.795238078,0.616148531,12
621,0.809523821,21,0.51596278,0.800000012,0.608723462,12
622,0.842857122,22,0.432668477,0.780952394,0.621957779,12
623,0.838095248,23,0.410558283,0.809523821,0.591428757,12
624,0.809523821,24,0.468221217,0.780952394,0.592915535,12
625,0.866666675,25,0.391902983,0.833333313,0.520970643,12
626,0.823809505,26,0.397188455,0.857142866,0.44716841,12
627,0.838095248,27,0.402755678,0.857142866,0.418419689,12
628,0.847619057,28,0.366206408,0.847619057,0.431869894,12
629,0.857142866,29,0.371549577,0.871428549,0.403336048,12
630,0.914285719,30,0.31735149,0.880952358,0.397400945,12
631,0.895238101,31,0.315706819,0.866666675,0.427135259,12
632,0.895238101,32,0.301520497,0.857142866,0.408807397,12
633,0.871428549,33,0.330359966,0.852380931,0.389116198,12
634,0.914285719,34,0.291279227,0.876190484,0.338043749,12
635,0.90476191,35,0.264271677,0.885714293,0.298455507,12
636,0.90476191,36,0.265136749,0.895238101,0.277076006,12
637,0.871428549,37,0.302246571,0.914285719,0.238107458,12
638,0.938095212,38,0.210537955,0.923809528,0.213872612,12
639,0.914285719,39,0.225599855,0.914285719,0.208440855,12
640,0.942857146,40,0.216900796,0.914285719,0.248585194,12
641,0.923809528,41,0.216499254,0.909523785,0.257527351,12
642,0.933333337,42,0.213614389,0.928571403,0.261665612,12
643,0.914285719,43,0.221725777,0.933333337,0.252592057,12
644,0.942857146,44,0.202009141,0.933333337,0.234839961,12
645,0.923809528,45,0.216387942,0.933333337,0.215587378,12
646,0.952380955,46,0.18041487,0.928571403,0.208428979,12
647,0.923809528,47,0.242300257,0.928571403,0.202780128,12
648,0.938095212,48,0.206526294,0.928571403,0.197624445,12
649,0.933333337,49,0.194236532,0.923809528,0.19377017,12
650,0.933333337,50,0.186974332,0.914285719,0.191086322,12
651,0.923809528,51,0.22906597,0.919047594,0.186868981,12
652,0.923809528,52,0.238755688,0.914285719,0.183138341,12
653,0.938095212,53,0.231033906,0.914285719,0.18106328,12
654,0.928571403,54,0.197988003,0.914285719,0.177336812,12
655,0.933333337,55,0.21710144,0.914285719,0.176398501,12
656,0.919047594,56,0.230919614,0.914285719,0.176568478,12
657,0.947619021,57,0.182813227,0.914285719,0.175556511,12
658,0.890476167,58,0.262186646,0.914285719,0.174314007,12
659,0.928571403,59,0.218928099,0.914285719,0.173148617,12
660,0.928571403,60,0.198746458,0.923809528,0.171080798,12
661,0.923809528,61,0.178684175,0.923809528,0.171370447,12
662,0.909523785,62,0.228204906,0.933333337,0.170013607,12
663,0.952380955,63,0.188339889,0.933333337,0.168976143,12
664,0.966666639,64,0.161741495,0.928571403,0.169015914,12
665,0.938095212,65,0.242458016,0.928571403,0.167668059,12
666,0.95714283,66,0.155641586,0.933333337,0.167032883,12
667,0.95714283,67,0.181687802,0.933333337,0.164925352,12
668,0.976190448,68,0.145161211,0.928571403,0.164681166,12
669,0.919047594,69,0.190444708,0.923809528,0.167933762,12
670,0.947619021,70,0.201904967,0.923809528,0.171120957,12
671,0.933333337,71,0.233085975,0.914285719,0.173340574,12
672,0.938095212,72,0.182935655,0.919047594,0.173765287,12
673,0.961904764,73,0.19185859,0.919047594,0.173650816,12
674,0.938095212,74,0.180257723,0.914285719,0.174195841,12
675,0.95714283,75,0.14498587,0.928571403,0.174809486,12
676,0.914285719,76,0.203718901,0.923809528,0.175978631,12
677,0.942857146,77,0.205910444,0.928571403,0.175909072,12
678,0.938095212,78,0.193403006,0.928571403,0.175786659,12
679,0.966666639,79,0.179039031,0.928571403,0.175425559,12
680,0.947619021,80,0.177745551,0.928571403,0.176163048,12
681,0.928571403,81,0.199939281,0.928571403,0.176686093,12
682,0.933333337,82,0.195010245,0.928571403,0.17743443,12
683,0.928571403,83,0.207408294,0.928571403,0.177183881,12
684,0.947619021,84,0.149917707,0.928571403,0.177483663,12
685,0.938095212,85,0.192244709,0.928571403,0.177914917,12
686,0.947619021,86,0.162126958,0.928571403,0.17815873,12
687,0.933333337,87,0.182147577,0.928571403,0.178586081,12
688,0.938095212,88,0.176010624,0.928571403,0.179263562,12
689,0.938095212,89,0.203457057,0.928571403,0.179878488,12
690,0.928571403,90,0.187087595,0.928571403,0.18013382,12
691,0.971428573,91,0.138236552,0.928571403,0.180066675,12
692,0.947619021,92,0.165082246,0.928571403,0.179780573,12
693,0.95714283,93,0.217302978,0.923809528,0.179629937,12
694,0.928571403,94,0.199146077,0.923809528,0.179623455,12
695,0.947619021,95,0.183298409,0.928571403,0.180001125,12
696,0.923809528,96,0.203961894,0.928571403,0.179629967,12
697,0.938095212,97,0.19521746,0.928571403,0.178970903,12
698,0.976190448,98,0.133308217,0.928571403,0.180074915,12
699,0.947619021,99,0.206344381,0.928571403,0.179897457,12
700,0.22857143,0,2.143644571,0.166666672,21.41000938,06
701,0.452380955,1,1.418966651,0,31.73916054,06
702,0.476190478,2,1.335200667,0,20.97774887,06
703,0.552380979,3,1.137193561,0,35.22721481,06
704,0.628571451,4,0.930910408,0,24.06411743,06
705,0.685714304,5,0.864703059,0,22.06427193,06
706,0.666666687,6,0.801097274,0,17.39551735,06
707,0.652380943,7,0.84126544,0,12.8741169,06
708,0.661904752,8,0.790161848,0.027777778,9.75351429,06
709,0.709523797,9,0.718573868,0.06666667,7.098912716,06
710,0.72380954,10,0.708675623,0.161111116,5.2450881,06
711,0.72380954,11,0.653402925,0.150000006,4.412889481,06
712,0.719047606,12,0.60253787,0.166666672,3.974713087,06
713,0.733333349,13,0.663947463,0.188888893,3.111469746,06
714,0.752380967,14,0.625862181,0.266666681,2.508483648,06
715,0.809523821,15,0.504677892,0.327777773,1.968753099,06
716,0.838095248,16,0.446960449,0.333333343,1.867477417,06
717,0.766666651,17,0.608327508,0.338888884,1.792711377,06
718,0.800000012,18,0.525289774,0.411111116,1.500884533,06
719,0.838095248,19,0.440985531,0.5,1.291871548,06
720,0.823809505,20,0.467303842,0.544444442,1.099650025,06
721,0.828571439,21,0.499340087,0.644444466,0.849687457,06
722,0.814285696,22,0.467725039,0.627777755,0.896421671,06
723,0.828571439,23,0.437104583,0.611111104,0.920711696,06
724,0.838095248,24,0.383848041,0.616666675,0.857102036,06
725,0.838095248,25,0.409213156,0.633333325,0.775404811,06
726,0.885714293,26,0.338119358,0.661111116,0.735055208,06
727,0.876190484,27,0.357125491,0.677777767,0.701947927,06
728,0.86190474,28,0.353018343,0.711111128,0.656777203,06
729,0.852380931,29,0.377665043,0.766666651,0.620157301,06
730,0.852380931,30,0.350020647,0.783333361,0.600940526,06
731,0.880952358,31,0.343883008,0.777777791,0.588846207,06
732,0.880952358,32,0.338181734,0.794444442,0.574982524,06
733,0.871428549,33,0.346250325,0.816666663,0.556569219,06
734,0.90476191,34,0.291817755,0.811111093,0.546413422,06
735,0.885714293,35,0.351108015,0.805555582,0.542287529,06
736,0.890476167,36,0.324946225,0.805555582,0.527597249,06
737,0.909523785,37,0.286831856,0.816666663,0.514468074,06
738,0.895238101,38,0.340512186,0.822222233,0.509522021,06
739,0.842857122,39,0.372743726,0.816666663,0.511371315,06
740,0.866666675,40,0.395238966,0.816666663,0.508928537,06
741,0.899999976,41,0.306508094,0.822222233,0.502061009,06
742,0.895238101,42,0.342730194,0.833333313,0.492190033,06
743,0.899999976,43,0.304044634,0.827777803,0.498522282,06
744,0.890476167,44,0.356051236,0.838888884,0.499629378,06
745,0.871428549,45,0.317397803,0.833333313,0.497716933,06
746,0.90476191,46,0.284492433,0.833333313,0.499806553,06
747,0.914285719,47,0.279558241,0.827777803,0.502732277,06
748,0.890476167,48,0.315358818,0.827777803,0.506753922,06
749,0.90476191,49,0.293814152,0.816666663,0.509071112,06
750,0.90476191,50,0.268805414,0.811111093,0.511170149,06
751,0.923809528,51,0.266493678,0.811111093,0.513664901,06
752,0.880952358,52,0.3144871,0.811111093,0.515182376,06
753,0.933333337,53,0.280403137,0.811111093,0.516674876,06
754,0.890476167,54,0.318717808,0.805555582,0.517217577,06
755,0.899999976,55,0.292000026,0.805555582,0.518149734,06
756,0.890476167,56,0.313714117,0.805555582,0.519304633,06
757,0.852380931,57,0.330796897,0.805555582,0.52081573,06
758,0.90476191,58,0.275594085,0.805555582,0.522181451,06
759,0.857142866,59,0.326428652,0.800000012,0.523868859,06
760,0.890476167,60,0.314813823,0.800000012,0.525603712,06
761,0.857142866,61,0.341971695,0.800000012,0.527130604,06
762,0.876190484,62,0.328134894,0.800000012,0.528241038,06
763,0.899999976,63,0.290892094,0.794444442,0.527712941,06
764,0.914285719,64,0.266994357,0.794444442,0.528712392,06
765,0.890476167,65,0.280340105,0.794444442,0.530296922,06
766,0.90476191,66,0.295220971,0.794444442,0.530620515,06
767,0.909523785,67,0.302189231,0.794444442,0.531907737,06
768,0.914285719,68,0.288805813,0.794444442,0.533746362,06
769,0.876190484,69,0.328649938,0.794444442,0.533912122,06
770,0.880952358,70,0.354055703,0.794444442,0.534777522,06
771,0.885714293,71,0.32969895,0.794444442,0.534852386,06
772,0.914285719,72,0.302987128,0.788888872,0.535845757,06
773,0.866666675,73,0.351915658,0.788888872,0.53656888,06
774,0.895238101,74,0.31176877,0.788888872,0.536842942,06
775,0.90476191,75,0.258099973,0.788888872,0.537212551,06
776,0.885714293,76,0.317440361,0.788888872,0.536613047,06
777,0.909523785,77,0.321425706,0.788888872,0.537668943,06
778,0.890476167,78,0.304138094,0.788888872,0.538252056,06
779,0.885714293,79,0.293971628,0.783333361,0.539119422,06
780,0.90476191,80,0.313852787,0.783333361,0.538657725,06
781,0.828571439,81,0.348997176,0.783333361,0.539217174,06
782,0.914285719,82,0.276719511,0.783333361,0.540138125,06
783,0.852380931,83,0.33583504,0.783333361,0.539988518,06
784,0.899999976,84,0.281786203,0.783333361,0.539103568,06
785,0.909523785,85,0.277146339,0.783333361,0.539769471,06
786,0.899999976,86,0.330524176,0.783333361,0.539348245,06
787,0.899999976,87,0.284115523,0.783333361,0.539245069,06
788,0.86190474,88,0.365276992,0.783333361,0.54041636,06
789,0.890476167,89,0.299266875,0.783333361,0.540429533,06
790,0.90476191,90,0.309237152,0.783333361,0.54061687,06
791,0.828571439,91,0.403467715,0.788888872,0.540589631,06
792,0.895238101,92,0.324703813,0.788888872,0.541091859,06
793,0.899999976,93,0.28657037,0.788888872,0.540796995,06
794,0.919047594,94,0.248799711,0.788888872,0.54040879,06
795,0.880952358,95,0.342061877,0.788888872,0.540969372,06
796,0.857142866,96,0.428283185,0.788888872,0.540723026,06
797,0.933333337,97,0.260666221,0.788888872,0.541171849,06
798,0.876190484,98,0.316358715,0.783333361,0.541413307,06
799,0.876190484,99,0.304154456,0.783333361,0.541968048,06
800,0.226315796,0,2.146910906,0.150000006,21.72849846,05
801,0.431578934,1,1.495525122,0.100000001,29.6060276,05
802,0.478947371,2,1.22282052,0.100000001,38.62358093,05
803,0.552631557,3,1.093543053,0.100000001,39.08093643,05
804,0.568421066,4,1.027473569,0.100000001,24.74839592,05
805,0.600000024,5,0.9705621,0.100000001,15.27867031,05
806,0.684210539,6,0.859456003,0.100000001,10.18831825,05
807,0.642105281,7,0.85068208,0.119999997,6.630486965,05
808,0.647368431,8,0.882066429,0.155000001,4.170554638,05
809,0.710526288,9,0.7782498,0.234999999,2.988955975,05
810,0.731578946,10,0.711914361,0.319999993,2.197035074,05
811,0.715789497,11,0.688989103,0.469999999,1.490297198,05
812,0.715789497,12,0.704016745,0.569999993,1.110015154,05
813,0.715789497,13,0.738640547,0.639999986,0.965166092,05
814,0.721052647,14,0.632209957,0.714999974,0.83206147,05
815,0.742105246,15,0.618536234,0.675000012,0.827073812,05
816,0.815789461,16,0.55264163,0.689999998,0.803466022,05
817,0.745000005,17,0.642402649,0.699999988,0.750264049,05
818,0.789473712,18,0.588387191,0.745000005,0.677589893,05
819,0.757894754,19,0.631680429,0.699999988,0.715604782,05
820,0.789473712,20,0.495228738,0.675000012,0.744076908,05
821,0.842105269,21,0.45555678,0.720000029,0.694455206,05
822,0.821052611,22,0.517597795,0.725000024,0.679419458,05
823,0.794736862,23,0.535252392,0.730000019,0.683376312,05
824,0.810526311,24,0.509985983,0.730000019,0.679303885,05
825,0.789473712,25,0.512681246,0.74000001,0.660623372,05
826,0.857894719,26,0.411125273,0.730000019,0.647854149,05
827,0.805263162,27,0.509418786,0.745000005,0.634447336,05
828,0.821052611,28,0.468337089,0.75999999,0.622139215,05
829,0.789473712,29,0.466388971,0.769999981,0.613303006,05
830,0.83684212,30,0.445195854,0.764999986,0.608376026,05
831,0.810526311,31,0.507102787,0.75999999,0.606084883,05
832,0.855000019,32,0.421612144,0.764999986,0.604459822,05
833,0.789473712,33,0.455414593,0.75999999,0.603055716,05
834,0.821052611,34,0.497636646,0.764999986,0.60051626,05
835,0.815789461,35,0.466730624,0.754999995,0.601523161,05
836,0.868421078,36,0.390813172,0.754999995,0.602959394,05
837,0.800000012,37,0.491266519,0.754999995,0.602763832,05
838,0.805263162,38,0.515793383,0.745000005,0.60466373,05
839,0.842105269,39,0.449875206,0.74000001,0.605869472,05
840,0.83684212,40,0.425890416,0.74000001,0.607936323,05
841,0.847368419,41,0.407176435,0.74000001,0.612555683,05
842,0.815789461,42,0.424483001,0.74000001,0.614725053,05
843,0.857894719,43,0.430803895,0.730000019,0.61732322,05
844,0.800000012,44,0.475329101,0.735000014,0.619702697,05
845,0.810526311,45,0.484150022,0.725000024,0.621574759,05
846,0.810000002,46,0.493886709,0.725000024,0.621403635,05
847,0.842105269,47,0.41611433,0.714999974,0.621883035,05
848,0.805000007,48,0.467773318,0.714999974,0.624237001,05
849,0.852631569,49,0.422235757,0.714999974,0.622714996,05
850,0.257142872,0,2.078246832,0.142857149,12.51855278,05
851,0.414285719,1,1.525549412,0.161904767,17.3095417,05
852,0.471428573,2,1.320853353,0.142857149,24.442873,05
853,0.600000024,3,1.062474608,0.142857149,22.46574402,05
854,0.652380943,4,0.890410006,0.142857149,17.41854286,05
855,0.633333325,5,0.921145856,0.142857149,13.63683701,05
856,0.642857134,6,0.912550926,0.142857149,11.08512592,05
857,0.676190495,7,0.834478915,0.142857149,9.119953156,05
858,0.699999988,8,0.739373028,0.142857149,7.300621986,05
859,0.671428561,9,0.73404026,0.142857149,4.630786896,05
860,0.690476179,10,0.725907803,0.22857143,3.040006399,05
861,0.704761922,11,0.69033277,0.338095248,2.247719288,05
862,0.733333349,12,0.655846715,0.433333337,1.667111158,05
863,0.757142842,13,0.583230853,0.504761934,1.339636087,05
864,0.785714269,14,0.591620624,0.547619045,1.163694978,05
865,0.77619046,15,0.582516134,0.590476215,1.04201746,05
866,0.77619046,16,0.584999502,0.633333325,0.946590722,05
867,0.733333349,17,0.586844623,0.695238113,0.797824264,05
868,0.809523821,18,0.515951693,0.761904776,0.685351551,05
869,0.814285696,19,0.505084038,0.780952394,0.631384909,05
870,0.771428585,20,0.58150202,0.771428585,0.620879889,05
871,0.809523821,21,0.482683897,0.766666651,0.609681189,05
872,0.81904763,22,0.466869235,0.752380967,0.62254703,05
873,0.838095248,23,0.404225945,0.752380967,0.630569518,05
874,0.809523821,24,0.489722908,0.757142842,0.62327832,05
875,0.828571439,25,0.4698672,0.771428585,0.596910536,05
876,0.852380931,26,0.422108561,0.785714269,0.590840638,05
877,0.852380931,27,0.408077419,0.790476203,0.576423168,05
878,0.81904763,28,0.42641595,0.800000012,0.553265452,05
879,0.847619057,29,0.379454702,0.804761887,0.542059422,05
880,0.852380931,30,0.367383599,0.809523821,0.545065999,05
881,0.828571439,31,0.473486423,0.814285696,0.538270116,05
882,0.809523821,32,0.447905332,0.828571439,0.519373894,05
883,0.847619057,33,0.406683415,0.81904763,0.51043576,05
884,0.857142866,34,0.361687839,0.823809505,0.501093924,05
885,0.880952358,35,0.362148494,0.823809505,0.502752423,05
886,0.833333313,36,0.375689238,0.828571439,0.496514261,05
887,0.880952358,37,0.365632206,0.814285696,0.496374011,05
888,0.828571439,38,0.402826428,0.814285696,0.494568884,05
889,0.86190474,39,0.374186963,0.828571439,0.491102755,05
890,0.880952358,40,0.355457515,0.838095248,0.488257706,05
891,0.866666675,41,0.374391168,0.833333313,0.491729051,05
892,0.838095248,42,0.410295844,0.838095248,0.498566985,05
893,0.885714293,43,0.322389215,0.81904763,0.505893111,05
894,0.890476167,44,0.312683791,0.814285696,0.509614289,05
895,0.857142866,45,0.359693766,0.804761887,0.512691379,05
896,0.899999976,46,0.29608655,0.800000012,0.515711844,05
897,0.833333313,47,0.380969942,0.800000012,0.516566515,05
898,0.899999976,48,0.345603913,0.800000012,0.51829052,05
899,0.852380931,49,0.364316642,0.804761887,0.519590974,05
900,0.842857122,50,0.401643038,0.795238078,0.521506369,05
901,0.828571439,51,0.410827428,0.790476203,0.52367878,05
902,0.847619057,52,0.364591002,0.785714269,0.525547802,05
903,0.871428549,53,0.348851949,0.780952394,0.527582228,05
904,0.895238101,54,0.297895312,0.77619046,0.529117823,05
905,0.871428549,55,0.364576727,0.77619046,0.532530427,05
906,0.914285719,56,0.304283977,0.766666651,0.533317327,05
907,0.833333313,57,0.372095704,0.766666651,0.535257399,05
908,0.890476167,58,0.346317023,0.766666651,0.536617339,05
909,0.876190484,59,0.341291219,0.766666651,0.538383126,05
910,0.857142866,60,0.31457755,0.771428585,0.539375722,05
911,0.852380931,61,0.34585005,0.771428585,0.541010618,05
912,0.86190474,62,0.366608173,0.771428585,0.543060899,05
913,0.852380931,63,0.376140088,0.771428585,0.544324756,05
914,0.876190484,64,0.345937788,0.771428585,0.545164049,05
915,0.880952358,65,0.305981517,0.771428585,0.545830786,05
916,0.842857122,66,0.390938014,0.771428585,0.546133518,05
917,0.86190474,67,0.347391516,0.766666651,0.546664119,05
918,0.866666675,68,0.350754648,0.761904776,0.548201084,05
919,0.885714293,69,0.384755671,0.761904776,0.549483359,05
920,0.871428549,70,0.361547917,0.757142842,0.550314546,05
921,0.899999976,71,0.33319214,0.757142842,0.550864577,05
922,0.880952358,72,0.338115811,0.752380967,0.551129282,05
923,0.852380931,73,0.399664372,0.752380967,0.552605867,05
924,0.847619057,74,0.358682692,0.757142842,0.55189997,05
925,0.890476167,75,0.309383571,0.752380967,0.553812563,05
926,0.899999976,76,0.325837076,0.757142842,0.554484069,05
927,0.866666675,77,0.396631509,0.752380967,0.55479157,05
928,0.847619057,78,0.365551293,0.761904776,0.553875148,05
929,0.866666675,79,0.341969073,0.761904776,0.554872692,05
