"","ID","Accuracy","trial_table","choices_table","confidence_table","time_table","granularity_table","Time.stamp","disorder","participated","ethnicity","gender","Area","Accuracy1"
"2065","1625497415081",FALSE,"Anger","Sad",100,13338,6,"39:33.6","no","no","Asian","male",757.6294797,0
"2066","1625497415081",FALSE,"Neutral","Fear",100,7159,5,"39:46.9","no","no","Asian","male",730.1198659,0
"2067","1625497415081",FALSE,"Sad","Disgust",100,3633,5,"39:54.1","no","no","Asian","male",717.4179515,0
"2068","1625497415081",TRUE,"Disgust","Disgust",100,3263,4,"39:57.7","no","no","Asian","male",753.3860881,1
"2069","1625497415081",TRUE,"Disgust","Disgust",100,3344,5,"40:00.9","no","no","Asian","male",742.7915046,1
"2070","1625497415081",TRUE,"Disgust","Disgust",100,3207,5,"40:04.3","no","no","Asian","male",744.1915159,1
"2071","1625497415081",TRUE,"Surprise","Surprise",100,5959,7,"40:07.5","no","no","Asian","male",745.650386,1
"2072","1625497415081",TRUE,"Surprise","Surprise",100,5031,5,"40:13.5","no","no","Asian","male",735.3021277,1
"2073","1625497415081",FALSE,"Surprise","Fear",100,4735,6,"40:18.5","no","no","Asian","male",740.1222415,0
"2074","1625497415081",FALSE,"Surprise","Fear",100,6744,7,"40:23.2","no","no","Asian","male",721.5306516,0
"2075","1625497415081",TRUE,"Fear","Fear",100,9608,5,"40:30.0","no","no","Asian","male",774.493161,1
"2076","1625497415081",TRUE,"Disgust","Disgust",100,10328,8,"40:39.6","no","no","Asian","male",792.3310791,1
"2077","1625497415081",TRUE,"Surprise","Surprise",100,4520,4,"40:49.9","no","no","Asian","male",767.3423324,1
"2078","1625497415081",FALSE,"Fear","Neutral",100,11184,6,"40:54.4","no","no","Asian","male",749.9991804,0
"2079","1625497415081",TRUE,"Anger","Anger",100,6280,5,"41:05.6","no","no","Asian","male",764.6829268,1
"2080","1625497415081",TRUE,"Sad","Sad",100,7208,6,"41:11.9","no","no","Asian","male",805.6092688,1
"2081","1625497415081",TRUE,"Happy","Happy",100,3056,4,"41:19.1","no","no","Asian","male",766.8987772,1
"2082","1625497415081",FALSE,"Sad","Neutral",100,5576,4,"41:22.2","no","no","Asian","male",738.4847539,0
"2083","1625497415081",TRUE,"Sad","Sad",100,4799,2,"41:27.7","no","no","Asian","male",734.3773787,1
"2084","1625497415081",TRUE,"Sad","Sad",100,6975,6,"41:32.5","no","no","Asian","male",754.7332163,1
"2085","1625497415081",TRUE,"Fear","Fear",100,8104,5,"41:39.5","no","no","Asian","male",735.1998488,1
"2086","1625497415081",TRUE,"Anger","Anger",100,9368,6,"41:47.6","no","no","Asian","male",726.901062,1
"2087","1625497415081",FALSE,"Sad","Neutral",100,8047,6,"41:57.0","no","no","Asian","male",772.5993318,0
"2088","1625497415081",TRUE,"Sad","Sad",100,5279,4,"42:05.0","no","no","Asian","male",744.1178077,1
"2089","1625497415081",FALSE,"Sad","Anger",100,6951,5,"42:10.3","no","no","Asian","male",705.2277228,0
"2090","1625497415081",TRUE,"Sad","Sad",100,3391,2,"42:17.3","no","no","Asian","male",710.7930397,1
"2091","1625497415081",TRUE,"Sad","Sad",100,6951,5,"42:20.7","no","no","Asian","male",770.3608526,1
"2092","1625497415081",TRUE,"Surprise","Surprise",100,2295,2,"42:27.6","no","no","Asian","male",759.9067132,1
"2093","1625497415081",TRUE,"Happy","Happy",100,2111,2,"42:29.9","no","no","Asian","male",774.9052133,1
"2094","1625497415081",TRUE,"Neutral","Neutral",100,2951,2,"42:32.0","no","no","Asian","male",774.9857627,1
"2095","1625497415081",TRUE,"Neutral","Neutral",100,3527,4,"42:35.0","no","no","Asian","male",784.303139,1
"2096","1625497415081",TRUE,"Happy","Happy",100,2127,2,"42:38.5","no","no","Asian","male",713.9021637,1
"2097","1625497415081",FALSE,"Fear","Happy",100,4224,4,"42:40.6","no","no","Asian","male",762.8169548,0
"2098","1625497415081",TRUE,"Disgust","Disgust",100,2983,2,"42:44.8","no","no","Asian","male",750.6703555,1
"2099","1625497415081",TRUE,"Happy","Happy",100,2223,2,"42:47.8","no","no","Asian","male",761.4261926,1
"2100","1625497415081",TRUE,"Neutral","Neutral",100,2591,2,"42:50.1","no","no","Asian","male",761.8490347,1
"2101","1625497415081",TRUE,"Fear","Fear",100,8095,5,"42:52.6","no","no","Asian","male",735.7173859,1
"2102","1625497415081",TRUE,"Fear","Fear",100,6240,5,"43:00.7","no","no","Asian","male",696.3653155,1
"2103","1625497415081",FALSE,"Sad","Neutral",100,3816,4,"43:07.0","no","no","Asian","male",728.0474443,0
"2104","1625497415081",TRUE,"Fear","Fear",100,9288,6,"43:10.8","no","no","Asian","male",760.9445181,1
"2105","1625497415081",FALSE,"Sad","Anger",100,5320,4,"43:20.1","no","no","Asian","male",724.4223292,0
"2106","1625497415081",TRUE,"Sad","Sad",100,4856,5,"43:25.4","no","no","Asian","male",720.3188283,1
"2107","1625497415081",TRUE,"Fear","Fear",100,5832,4,"43:30.3","no","no","Asian","male",759.2394958,1
"2108","1625497415081",FALSE,"Fear","Neutral",100,17944,6,"43:36.1","no","no","Asian","male",765.0851276,0
"2109","1625497415081",TRUE,"Sad","Sad",100,6424,5,"43:54.0","no","no","Asian","male",744.9928446,1
"2110","1625497415081",TRUE,"Happy","Happy",100,2488,2,"44:00.5","no","no","Asian","male",772.9135505,1
"2111","1625497415081",TRUE,"Anger","Anger",100,9511,7,"44:02.9","no","no","Asian","male",746.1125857,1
"2112","1625497415081",TRUE,"Surprise","Surprise",100,3080,2,"44:12.5","no","no","Asian","male",730.1234167,1
"2113","1625497415081",TRUE,"Happy","Happy",100,1808,2,"44:15.5","no","no","Asian","male",757.8245711,1
"2114","1625497415081",TRUE,"Anger","Anger",100,8328,6,"44:17.3","no","no","Asian","male",772.0665121,1
"2115","1625497415081",FALSE,"Sad","Neutral",100,4728,5,"44:25.7","no","no","Asian","male",760.6704741,0
"2116","1625497415081",FALSE,"Disgust","Anger",100,16632,5,"44:30.4","no","no","Asian","male",710.2823149,0
"2117","1625497415081",TRUE,"Fear","Fear",100,4904,6,"44:47.0","no","no","Asian","male",727.8093004,1
"2118","1625497415081",TRUE,"Disgust","Disgust",100,2480,2,"44:51.9","no","no","Asian","male",720.238055,1
"2119","1625497415081",TRUE,"Surprise","Surprise",100,2007,2,"44:54.4","no","no","Asian","male",772.9551346,1
"2120","1625497415081",TRUE,"Sad","Sad",100,6656,6,"44:56.4","no","no","Asian","male",767.4131737,1
"2121","1625497415081",TRUE,"Anger","Anger",100,15062,5,"45:03.1","no","no","Asian","male",772.1381114,1
"2122","1625497415081",TRUE,"Neutral","Neutral",100,4647,5,"45:18.1","no","no","Asian","male",754.007947,1
"2123","1625497415081",FALSE,"Fear","Anger",100,5143,5,"45:22.8","no","no","Asian","male",752.5447971,0
"2124","1625497415081",TRUE,"Neutral","Neutral",100,4896,5,"45:27.9","no","no","Asian","male",726.3118573,1
"2125","1625497415081",TRUE,"Fear","Fear",100,3464,4,"45:32.8","no","no","Asian","male",747.2396766,1
"2126","1625497415081",TRUE,"Surprise","Surprise",100,2223,2,"45:36.3","no","no","Asian","male",734.4923492,1
"2127","1625497415081",TRUE,"Surprise","Surprise",100,6527,5,"45:38.5","no","no","Asian","male",705.6182171,1
"2128","1625497415081",TRUE,"Fear","Fear",100,3711,4,"45:45.0","no","no","Asian","male",683.9592992,1
"2129","1625497415081",TRUE,"Disgust","Disgust",100,3159,4,"45:48.8","no","no","Asian","male",721.5357821,1
"2130","1625497415081",FALSE,"Surprise","Neutral",100,10952,4,"45:51.9","no","no","Asian","male",765.5731531,0
"2131","1625497415081",TRUE,"Disgust","Disgust",100,2318,2,"46:02.9","no","no","Asian","male",779.7013379,1
"2132","1625497415081",TRUE,"Happy","Happy",100,1736,2,"46:05.2","no","no","Asian","male",784.7936599,1
"2133","1625497415081",TRUE,"Neutral","Neutral",100,2840,2,"46:06.9","no","no","Asian","male",765.4624868,1
"2134","1625497415081",TRUE,"Neutral","Neutral",100,4144,5,"46:09.8","no","no","Asian","male",739.2838243,1
"2135","1625497415081",TRUE,"Surprise","Surprise",100,6104,5,"46:13.9","no","no","Asian","male",801.2392104,1
"2136","1625497415081",TRUE,"Neutral","Neutral",100,7424,5,"46:20.0","no","no","Asian","male",780.8235623,1
"2137","1625497415081",TRUE,"Disgust","Disgust",100,3880,6,"46:27.4","no","no","Asian","male",786.516628,1
"2138","1625497415081",TRUE,"Disgust","Disgust",100,2120,2,"47:44.2","no","no","Asian","male",772.8069844,1
"2139","1625497415081",TRUE,"Sad","Sad",100,6512,5,"47:46.3","no","no","Asian","male",834.6812192,1
"2140","1625497415081",TRUE,"Disgust","Disgust",100,2304,2,"47:52.8","no","no","Asian","male",791.2778984,1
"2141","1625497415081",TRUE,"Anger","Anger",100,5464,3,"47:55.1","no","no","Asian","male",787.1908838,1
"2142","1625497415081",TRUE,"Anger","Anger",100,4928,3,"48:00.6","no","no","Asian","male",793.7775964,1
"2143","1625497415081",TRUE,"Neutral","Neutral",100,4280,4,"48:05.5","no","no","Asian","male",769.9582934,1
"2144","1625497415081",FALSE,"Disgust","Sad",100,4152,4,"48:09.8","no","no","Asian","male",788.1817284,0
"2145","1625497415081",FALSE,"Disgust","Sad",100,5752,4,"48:14.0","no","no","Asian","male",756.5385707,0
"2146","1625497415081",FALSE,"Anger","Disgust",100,5328,4,"48:19.7","no","no","Asian","male",756.795559,0
"2147","1625497415081",FALSE,"Anger","Disgust",100,4871,4,"48:25.0","no","no","Asian","male",814.2673511,0
"2148","1625497415081",FALSE,"Sad","Neutral",100,5544,4,"48:29.9","no","no","Asian","male",785.0585402,0
"2149","1625497415081",TRUE,"Anger","Anger",100,5544,4,"48:35.5","no","no","Asian","male",760.5339266,1
"2150","1625497415081",TRUE,"Fear","Fear",100,7376,5,"48:41.0","no","no","Asian","male",716.2498276,1
"2151","1625497415081",TRUE,"Neutral","Neutral",100,4024,4,"48:48.4","no","no","Asian","male",719.4790757,1
"2152","1625497415081",TRUE,"Neutral","Neutral",100,11104,4,"48:52.4","no","no","Asian","male",757.9243171,1
"2153","1625497415081",TRUE,"Disgust","Disgust",100,5704,4,"49:03.5","no","no","Asian","male",741.283535,1
"2154","1625497415081",TRUE,"Neutral","Neutral",100,3304,4,"49:09.2","no","no","Asian","male",711.6103542,1
"2155","1625497415081",FALSE,"Surprise","Fear",100,7456,5,"49:12.5","no","no","Asian","male",768.7552544,0
"2156","1625497415081",TRUE,"Anger","Anger",100,10752,7,"49:20.0","no","no","Asian","male",735.5017481,1
"2157","1625497415081",TRUE,"Anger","Anger",100,3743,4,"49:30.7","no","no","Asian","male",754.1477819,1
"2158","1625497415081",TRUE,"Happy","Happy",100,2599,2,"49:34.5","no","no","Asian","male",778.6081601,1
"2159","1625497415081",TRUE,"Happy","Happy",100,3031,2,"49:37.1","no","no","Asian","male",730.0890506,1
"2160","1625497415081",TRUE,"Fear","Fear",100,4103,4,"49:40.1","no","no","Asian","male",713.5341297,1
"2161","1625497415081",FALSE,"Anger","Neutral",100,6407,5,"49:44.2","no","no","Asian","male",797.1335494,0
"2162","1625497415081",TRUE,"Happy","Happy",100,3999,4,"49:50.6","no","no","Asian","male",796.7356178,1
"2163","1625497415081",TRUE,"Fear","Fear",100,7087,6,"49:54.6","no","no","Asian","male",787.2419031,1
"2164","1625497415081",FALSE,"Surprise","Fear",100,9495,4,"50:01.7","no","no","Asian","male",732.2728686,0
"2165","1625497415081",TRUE,"Happy","Happy",100,2151,2,"50:11.2","no","no","Asian","male",774.9688372,1
"2166","1625497415081",TRUE,"Surprise","Surprise",100,8727,5,"50:13.3","no","no","Asian","male",747.2750401,1
"2167","1625497415081",TRUE,"Neutral","Neutral",100,3903,5,"50:22.1","no","no","Asian","male",724.3828806,1
"2168","1625497415081",TRUE,"Anger","Anger",100,3671,4,"50:26.0","no","no","Asian","male",767.1045918,1
"2169","1625497415081",FALSE,"Sad","Neutral",100,11159,5,"50:29.7","no","no","Asian","male",804.8216385,0
"2170","1625497415081",FALSE,"Sad","Anger",100,10288,6,"50:40.8","no","no","Asian","male",791.5428993,0
"2171","1625497415081",TRUE,"Neutral","Neutral",100,4016,4,"50:51.1","no","no","Asian","male",739.1443995,1
"2172","1625497415081",TRUE,"Surprise","Surprise",100,13224,7,"50:55.1","no","no","Asian","male",759.1278748,1
"2173","1625497415081",TRUE,"Happy","Happy",100,2480,2,"51:08.3","no","no","Asian","male",775.0794675,1
"2174","1625497415081",TRUE,"Sad","Sad",100,4576,4,"51:10.8","no","no","Asian","male",817.6837158,1
"2175","1625497415081",FALSE,"Fear","Sad",100,7752,5,"51:15.4","no","no","Asian","male",805.2003733,0
"2176","1625497415081",FALSE,"Anger","Disgust",100,4040,5,"51:23.1","no","no","Asian","male",827.2638677,0
"2177","1625497415081",FALSE,"Anger","Fear",100,4088,5,"51:27.2","no","no","Asian","male",800.527771,0
"2178","1625497415081",FALSE,"Surprise","Fear",100,6496,5,"51:31.3","no","no","Asian","male",774.5134719,0
"2179","1625497415081",FALSE,"Sad","Neutral",100,4448,5,"51:37.8","no","no","Asian","male",752.5432013,0
"2180","1625497415081",TRUE,"Happy","Happy",100,3144,2,"51:42.2","no","no","Asian","male",778.8969138,1
"2181","1625497415081",TRUE,"Happy","Happy",100,2968,2,"51:45.4","no","no","Asian","male",777.7204904,1
"2182","1625497415081",TRUE,"Disgust","Disgust",100,3080,4,"51:48.3","no","no","Asian","male",773.379776,1
"2183","1625497415081",FALSE,"Sad","Neutral",100,8752,4,"51:51.4","no","no","Asian","male",779.263307,0
"2184","1625497415081",TRUE,"Neutral","Neutral",100,5496,5,"52:00.2","no","no","Asian","male",748.9914468,1
"2185","1625497415081",TRUE,"Neutral","Neutral",100,10984,9,"52:05.7","no","no","Asian","male",729.2962859,1
"2186","1625497415081",TRUE,"Sad","Sad",100,3536,5,"52:16.6","no","no","Asian","male",779.7473833,1
"2187","1625497415081",FALSE,"Fear","Surprise",100,3376,4,"52:20.2","no","no","Asian","male",767.3677037,0
"2188","1625497415081",TRUE,"Anger","Anger",100,8568,7,"52:23.6","no","no","Asian","male",788.2996902,1
"2189","1625497415081",TRUE,"Disgust","Disgust",100,4048,5,"52:32.1","no","no","Asian","male",789.5562025,1
"2190","1625497415081",TRUE,"Surprise","Surprise",100,4696,4,"52:36.2","no","no","Asian","male",804.1740149,1
"2191","1625497415081",TRUE,"Surprise","Surprise",100,7840,6,"52:40.9","no","no","Asian","male",764.4084562,1
"2192","1625497415081",TRUE,"Fear","Fear",100,10728,5,"52:48.7","no","no","Asian","male",750.8334432,1
"2193","1625497415081",FALSE,"Fear","Disgust",100,5360,5,"52:59.4","no","no","Asian","male",774.4401941,0
"2194","1625497415081",TRUE,"Neutral","Neutral",100,4256,5,"53:04.8","no","no","Asian","male",758.3273608,1
"2195","1625497415081",TRUE,"Happy","Happy",100,2408,2,"53:09.1","no","no","Asian","male",742.8354799,1
"2196","1625497415081",TRUE,"Surprise","Surprise",100,5128,5,"53:11.5","no","no","Asian","male",752.7069275,1
"2197","1625497415081",TRUE,"Happy","Happy",100,7432,8,"53:16.6","no","no","Asian","male",758.1588811,1
"2198","1625497415081",TRUE,"Anger","Anger",100,4464,5,"53:24.0","no","no","Asian","male",777.427067,1
"2199","1625497415081",TRUE,"Happy","Happy",100,6928,5,"53:28.5","no","no","Asian","male",812.0716286,1
"2200","1625497415081",TRUE,"Happy","Happy",100,2056,2,"53:35.4","no","no","Asian","male",785.4384428,1
"2201","1625497415081",TRUE,"Disgust","Disgust",100,2352,2,"53:37.5","no","no","Asian","male",777.8200766,1
"2202","1625497415081",TRUE,"Happy","Happy",100,2831,5,"53:39.8","no","no","Asian","male",794.4498233,1
"2203","1625497415081",TRUE,"Neutral","Neutral",100,4471,5,"53:42.7","no","no","Asian","male",782.0721348,1
"2204","1625497415081",TRUE,"Fear","Fear",100,6744,7,"53:47.1","no","no","Asian","male",749.888635,1
"2205","1625497415081",FALSE,"Disgust","Sad",100,14760,5,"53:53.9","no","no","Asian","male",814.8409556,0
"2206","1625497415081",TRUE,"Neutral","Neutral",100,3808,5,"54:08.6","no","no","Asian","male",807.3096927,1
"2207","1625497415081",TRUE,"Neutral","Neutral",100,4416,5,"54:12.4","no","no","Asian","male",778.3804473,1
"2208","1625497415081",FALSE,"Anger","Disgust",100,6599,6,"54:16.9","no","no","Asian","male",775.908932,0
"2209","1625497415081",FALSE,"Anger","Fear",100,6921,6,"54:23.5","no","no","Asian","male",839.3217237,0
"2210","1625497415081",TRUE,"Fear","Fear",100,10207,5,"54:30.4","no","no","Asian","male",806.4977277,1
"2211","1625497415081",TRUE,"Surprise","Surprise",100,6760,6,"54:40.6","no","no","Asian","male",767.6428029,1
"2212","1625497415081",FALSE,"Anger","Fear",100,10856,9,"54:47.3","no","no","Asian","male",800.312281,0
"2213","1625497415081",TRUE,"Happy","Happy",100,5472,6,"54:58.2","no","no","Asian","male",833.7017024,1
"2214","1625497415081",TRUE,"Fear","Fear",100,6784,5,"55:03.7","no","no","Asian","male",767.0897416,1
"2215","1625497415081",FALSE,"Anger","Disgust",100,5080,5,"55:10.5","no","no","Asian","male",781.7588108,0
"2216","1625497415081",TRUE,"Anger","Anger",100,5224,5,"55:15.5","no","no","Asian","male",827.4648669,1
"2217","1625497415081",FALSE,"Disgust","Sad",100,5056,6,"55:20.8","no","no","Asian","male",779.451541,0
"2218","1625497415081",FALSE,"Disgust","Sad",100,6768,9,"55:25.8","no","no","Asian","male",768.7873633,0
"2219","1625497415081",TRUE,"Neutral","Neutral",100,4455,6,"55:32.6","no","no","Asian","male",774.7934683,1
"2220","1625497415081",TRUE,"Fear","Fear",100,4015,6,"55:37.0","no","no","Asian","male",755.4469357,1
"2221","1625497415081",TRUE,"Happy","Happy",100,2599,2,"55:41.1","no","no","Asian","male",734.3710547,1
"2222","1625497415081",FALSE,"Anger","Disgust",100,5047,6,"55:43.7","no","no","Asian","male",765.1165069,0
"2223","1625497415081",FALSE,"Sad","Neutral",100,4375,5,"55:48.7","no","no","Asian","male",738.1369545,0
"2224","1625497415081",TRUE,"Surprise","Surprise",100,7999,5,"55:53.1","no","no","Asian","male",784.8908224,1
"2225","1625497415081",FALSE,"Anger","Disgust",100,3519,6,"56:01.1","no","no","Asian","male",773.7001137,0
"2226","1625497415081",TRUE,"Neutral","Neutral",100,5543,7,"56:04.6","no","no","Asian","male",788.0385533,1
"2227","1625497415081",TRUE,"Disgust","Disgust",100,5679,7,"56:10.1","no","no","Asian","male",777.352344,1
"2228","1625497415081",TRUE,"Happy","Happy",100,3935,5,"56:15.8","no","no","Asian","male",760.1471784,1
"2229","1625497415081",TRUE,"Neutral","Neutral",100,7143,5,"56:19.8","no","no","Asian","male",763.9590493,1
"2230","1625497415081",TRUE,"Sad","Sad",100,5567,6,"56:26.9","no","no","Asian","male",819.0191549,1
"2231","1625497415081",TRUE,"Disgust","Disgust",100,2672,2,"56:32.5","no","no","Asian","male",793.6031449,1
"2232","1625497415081",FALSE,"Sad","Neutral",100,4368,5,"56:35.1","no","no","Asian","male",798.4931408,0
"2233","1625497415081",FALSE,"Disgust","Anger",100,10928,6,"56:39.5","no","no","Asian","male",770.4605631,0
"2234","1625497415081",TRUE,"Surprise","Surprise",100,4544,5,"56:50.4","no","no","Asian","male",761.0288768,1
"2235","1625497415081",FALSE,"Fear","Surprise",100,6096,5,"56:55.0","no","no","Asian","male",753.3472013,0
"2236","1625497415081",FALSE,"Disgust","Sad",100,5751,6,"57:01.1","no","no","Asian","male",764.8217206,0
"2237","1625497415081",TRUE,"Happy","Happy",100,2648,2,"57:06.8","no","no","Asian","male",760.7112588,1
"2238","1625497415081",TRUE,"Happy","Happy",100,4368,5,"57:09.5","no","no","Asian","male",738.4529232,1
"2239","1625497415081",FALSE,"Fear","Surprise",100,6104,5,"57:13.8","no","no","Asian","male",777.2567095,0
"2240","1625497415081",FALSE,"Sad","Neutral",100,4472,6,"57:19.9","no","no","Asian","male",859.7207716,0
"2241","1625497415081",TRUE,"Neutral","Neutral",100,3920,5,"57:24.4","no","no","Asian","male",842.0112274,1
"2242","1625497415081",TRUE,"Happy","Happy",100,5688,6,"57:28.3","no","no","Asian","male",836.5704973,1
"2243","1625497415081",TRUE,"Anger","Anger",100,8352,4,"00:12.5","no","no","Asian","male",731.5302663,1
"2244","1625497415081",TRUE,"Disgust","Disgust",100,3320,4,"00:20.8","no","no","Asian","male",802.6396505,1
"2245","1625497415081",TRUE,"Neutral","Neutral",100,2944,4,"00:24.1","no","no","Asian","male",674.8623496,1
"2246","1625497415081",TRUE,"Anger","Anger",100,3080,4,"00:27.1","no","no","Asian","male",690.8437804,1
"2247","1625497415081",FALSE,"Anger","Sad",100,10768,5,"00:30.2","no","no","Asian","male",676.9750917,0
"2248","1625497415081",FALSE,"Disgust","Neutral",100,10864,5,"00:40.9","no","no","Asian","male",687.068249,0
"2249","1625497415081",TRUE,"Happy","Happy",100,2448,2,"00:51.8","no","no","Asian","male",644.0584389,1
"2250","1625497415081",TRUE,"Fear","Fear",100,3719,5,"00:54.2","no","no","Asian","male",646.3792361,1
"2251","1625497415081",FALSE,"Fear","Surprise",100,5896,6,"00:58.0","no","no","Asian","male",655.6747699,0
"2252","1625497415081",TRUE,"Sad","Sad",100,3496,5,"01:03.9","no","no","Asian","male",654.3668097,1
"2253","1625497415081",FALSE,"Surprise","Fear",100,7336,6,"01:07.4","no","no","Asian","male",669.1200776,0
"2254","1625497415081",TRUE,"Happy","Happy",100,2624,2,"01:14.7","no","no","Asian","male",620.7594248,1
"2255","1625497415081",TRUE,"Anger","Anger",100,8328,5,"01:17.3","no","no","Asian","male",673.3322606,1
"2256","1625497415081",TRUE,"Neutral","Neutral",100,2872,4,"01:25.6","no","no","Asian","male",686.8146987,1
"2257","1625497415081",TRUE,"Surprise","Surprise",100,4568,5,"01:28.5","no","no","Asian","male",686.3798993,1
"2258","1625497415081",TRUE,"Neutral","Neutral",100,4048,4,"01:33.1","no","no","Asian","male",667.3217569,1
"2259","1625497415081",TRUE,"Disgust","Disgust",100,3816,5,"01:37.1","no","no","Asian","male",710.7512451,1
"2260","1625497415081",FALSE,"Disgust","Sad",100,4664,6,"01:40.9","no","no","Asian","male",642.3004504,0
"2261","1625497415081",TRUE,"Fear","Fear",100,7592,5,"01:45.6","no","no","Asian","male",632.3043119,1
"2262","1625497415081",TRUE,"Neutral","Neutral",100,3327,5,"01:53.2","no","no","Asian","male",638.230006,1
"2263","1625497415081",TRUE,"Neutral","Neutral",100,3664,5,"01:56.5","no","no","Asian","male",692.8680887,1
"2264","1625497415081",FALSE,"Surprise","Fear",100,7800,5,"02:00.2","no","no","Asian","male",668.8859416,0
"2265","1625497415081",FALSE,"Fear","Sad",100,7360,6,"02:08.0","no","no","Asian","male",693.5506614,0
"2266","1625497415081",TRUE,"Happy","Happy",100,3664,5,"02:15.4","no","no","Asian","male",710.0838111,1
"2267","1625497415081",TRUE,"Happy","Happy",100,3056,4,"02:19.0","no","no","Asian","male",718.3430442,1
"2268","1625497415081",TRUE,"Surprise","Surprise",100,15120,6,"02:22.1","no","no","Asian","male",670.3384584,1
"2269","1625497415081",FALSE,"Surprise","Neutral",100,10016,5,"02:37.2","no","no","Asian","male",652.1410884,0
"2270","1625497415081",TRUE,"Surprise","Surprise",100,4464,5,"02:47.2","no","no","Asian","male",670.5487096,1
"2271","1625497415081",TRUE,"Surprise","Surprise",100,7886,9,"02:51.7","no","no","Asian","male",666.9541807,1
"2272","1625497415081",TRUE,"Happy","Happy",100,2112,2,"02:59.6","no","no","Asian","male",667.2918048,1
"2273","1625499114486",TRUE,"Anger","Anger",50,7189,5,"13:16.8","no","no","White","female",833.7439247,1
"2274","1625499114486",FALSE,"Fear","Surprise",80,10871,7,"13:24.0","no","no","White","female",741.8220418,0
"2275","1625499114486",TRUE,"Sad","Sad",99,6439,6,"13:34.8","no","no","White","female",750.4805359,1
"2276","1625499114486",TRUE,"Anger","Anger",99,9119,13,"13:41.3","no","no","White","female",733.1503601,1
"2277","1625499114486",FALSE,"Surprise","Fear",99,3696,4,"13:50.4","no","no","White","female",693.3044677,0
"2278","1625499114486",TRUE,"Fear","Fear",99,3809,5,"13:54.1","no","no","White","female",707.0102416,1
"2279","1625499114486",TRUE,"Neutral","Neutral",99,4799,6,"13:57.9","no","no","White","female",807.4188759,1
"2280","1625499114486",TRUE,"Surprise","Surprise",99,8752,6,"14:02.7","no","no","White","female",703.5195322,1
"2281","1625499114486",TRUE,"Fear","Fear",99,4688,7,"14:11.4","no","no","White","female",673.544058,1
"2282","1625499114486",TRUE,"Surprise","Surprise",99,6016,10,"14:16.1","no","no","White","female",735.113882,1
"2283","1625499114486",TRUE,"Anger","Anger",99,3896,6,"14:22.2","no","no","White","female",711.7560976,1
"2284","1625499114486",TRUE,"Sad","Sad",99,4288,6,"14:26.0","no","no","White","female",748.9764404,1
"2285","1625499114486",TRUE,"Neutral","Neutral",99,5920,9,"14:30.3","no","no","White","female",718.8325581,1
"2286","1625499114486",TRUE,"Neutral","Neutral",99,4560,5,"14:36.3","no","no","White","female",718.9959677,1
"2287","1625499114486",TRUE,"Fear","Fear",99,4392,5,"14:40.8","no","no","White","female",699.0635391,1
"2288","1625499114486",TRUE,"Fear","Fear",99,4728,5,"14:45.2","no","no","White","female",716.9413029,1
"2289","1625499114486",TRUE,"Surprise","Surprise",99,4848,7,"14:49.9","no","no","White","female",708.1512276,1
"2290","1625499114486",TRUE,"Fear","Fear",99,7272,8,"14:54.8","no","no","White","female",690.8630213,1
"2291","1625499114486",TRUE,"Sad","Sad",99,6408,9,"15:02.1","no","no","White","female",737.4996098,1
"2292","1625499114486",TRUE,"Surprise","Surprise",99,5712,6,"15:08.5","no","no","White","female",701.4513085,1
"2293","1625499114486",FALSE,"Fear","Sad",99,5384,6,"15:14.2","no","no","White","female",749.9489603,0
"2294","1625499114486",TRUE,"Surprise","Surprise",99,7168,7,"15:19.6","no","no","White","female",766.7836793,1
"2295","1625499114486",TRUE,"Happy","Happy",99,3640,3,"15:26.7","no","no","White","female",747.0252817,1
"2296","1625499114486",TRUE,"Surprise","Surprise",99,7992,8,"15:30.4","no","no","White","female",692.7670713,1
"2297","1625499114486",TRUE,"Sad","Sad",99,5280,6,"15:38.4","no","no","White","female",727.3588803,1
"2298","1625499114486",FALSE,"Anger","Disgust",99,8192,8,"15:43.6","no","no","White","female",839.3491263,0
"2299","1625499114486",TRUE,"Sad","Sad",99,5672,7,"15:51.8","no","no","White","female",745.1498854,1
"2300","1625499114486",TRUE,"Disgust","Disgust",99,5144,8,"15:57.5","no","no","White","female",781.0309158,1
"2301","1625499114486",TRUE,"Surprise","Surprise",99,4024,5,"16:02.6","no","no","White","female",739.7955353,1
"2302","1625499114486",TRUE,"Happy","Happy",99,6312,7,"16:06.7","no","no","White","female",737.0465853,1
"2303","1625499114486",FALSE,"Sad","Neutral",99,6072,7,"16:13.0","no","no","White","female",696.0902652,0
"2304","1625499114486",TRUE,"Disgust","Disgust",99,4512,5,"16:19.1","no","no","White","female",744.9966748,1
"2305","1625499114486",TRUE,"Happy","Happy",99,5616,8,"16:23.6","no","no","White","female",766.2246887,1
"2306","1625499114486",TRUE,"Surprise","Surprise",99,5416,8,"16:29.2","no","no","White","female",710.9106187,1
"2307","1625499114486",TRUE,"Neutral","Neutral",99,4416,7,"16:34.6","no","no","White","female",734.8487512,1
"2308","1625499114486",TRUE,"Disgust","Disgust",99,5889,7,"16:39.0","no","no","White","female",727.2713995,1
"2309","1625499114486",TRUE,"Sad","Sad",99,5903,6,"16:44.9","no","no","White","female",721.0159268,1
"2310","1625499114486",TRUE,"Happy","Happy",99,4176,5,"16:50.8","no","no","White","female",739.971018,1
