"","ID","Accuracy","trial_table","choices_table","confidence_table","time_table","granularity_table","Time.stamp","disorder","participated","ethnicity","gender","Area","Accuracy1"
"51","1625234099365",TRUE,"Anger","Anger",76,15494,10,"FALSE","no","no","Asian","female",NA,1
"52","1625234099365",FALSE,"Sad","Neutral",76,11751,8,"FALSE","no","no","Asian","female",NA,0
"53","1625234099365",TRUE,"Happy","Happy",100,8985,4,"FALSE","no","no","Asian","female",NA,1
"54","1625234099365",FALSE,"Disgust","Sad",100,10211,7,"FALSE","no","no","Asian","female",NA,0
"55","1625234099365",TRUE,"Neutral","Neutral",100,8401,6,"FALSE","no","no","Asian","female",NA,1
"56","1625234099365",TRUE,"Surprise","Surprise",100,7161,4,"FALSE","no","no","Asian","female",NA,1
"57","1625234099365",FALSE,"Fear","Surprise",100,7653,6,"FALSE","no","no","Asian","female",NA,0
"58","1625234099365",TRUE,"Fear","Fear",100,7010,6,"FALSE","no","no","Asian","female",NA,1
"59","1625234099365",TRUE,"Happy","Happy",100,5883,3,"FALSE","no","no","Asian","female",NA,1
"60","1625234099365",TRUE,"Anger","Anger",100,10752,8,"FALSE","no","no","Asian","female",NA,1
"61","1625234099365",TRUE,"Anger","Anger",100,6501,5,"FALSE","no","no","Asian","female",NA,1
"62","1625234099365",TRUE,"Fear","Fear",100,6505,4,"FALSE","no","no","Asian","female",NA,1
"63","1625234099365",TRUE,"Neutral","Neutral",100,6515,4,"FALSE","no","no","Asian","female",NA,1
"64","1625234099365",TRUE,"Sad","Sad",44,10793,7,"FALSE","no","no","Asian","female",NA,1
"65","1625234099365",TRUE,"Anger","Anger",98,8815,5,"FALSE","no","no","Asian","female",NA,1
"66","1625234099365",TRUE,"Surprise","Surprise",98,4889,2,"FALSE","no","no","Asian","female",NA,1
"67","1625234099365",TRUE,"Happy","Happy",98,7152,2,"FALSE","no","no","Asian","female",NA,1
"68","1625234099365",TRUE,"Happy","Happy",98,4268,2,"FALSE","no","no","Asian","female",NA,1
"69","1625234099365",TRUE,"Surprise","Surprise",98,6012,2,"FALSE","no","no","Asian","female",NA,1
"70","1625234099365",FALSE,"Surprise","Fear",98,3572,2,"FALSE","no","no","Asian","female",NA,0
"71","1625234953237",FALSE,"Disgust","Fear",50,30314,8,"FALSE","no","no","Asian","male",NA,0
"72","1625234953237",TRUE,"Anger","Anger",71,10956,7,"FALSE","no","no","Asian","male",NA,1
"73","1625234953237",TRUE,"Neutral","Neutral",71,14393,7,"FALSE","no","no","Asian","male",NA,1
"74","1625234953237",TRUE,"Anger","Anger",90,7979,5,"FALSE","no","no","Asian","male",NA,1
"75","1625234953237",FALSE,"Anger","Disgust",90,13368,8,"FALSE","no","no","Asian","male",NA,0
"76","1625234953237",TRUE,"Disgust","Disgust",90,6588,3,"FALSE","no","no","Asian","male",NA,1
"77","1625234953237",FALSE,"Fear","Surprise",90,9272,6,"FALSE","no","no","Asian","male",NA,0
"78","1625234953237",TRUE,"Happy","Happy",90,8764,5,"FALSE","no","no","Asian","male",NA,1
"79","1625234953237",TRUE,"Surprise","Surprise",90,12725,5,"FALSE","no","no","Asian","male",NA,1
"80","1625234953237",TRUE,"Sad","Sad",90,11439,8,"FALSE","no","no","Asian","male",NA,1
"81","1625234953237",TRUE,"Neutral","Neutral",90,9352,8,"FALSE","no","no","Asian","male",NA,1
"82","1625234953237",TRUE,"Surprise","Surprise",90,8765,7,"FALSE","no","no","Asian","male",NA,1
"83","1625234953237",FALSE,"Surprise","Fear",90,15323,6,"FALSE","no","no","Asian","male",NA,0
"84","1625234953237",TRUE,"Fear","Fear",90,10205,7,"FALSE","no","no","Asian","male",NA,1
"85","1625234953237",TRUE,"Fear","Fear",90,8102,9,"FALSE","no","no","Asian","male",NA,1
"86","1625234953237",TRUE,"Sad","Sad",90,9328,8,"FALSE","no","no","Asian","male",NA,1
"87","1625234953237",TRUE,"Disgust","Disgust",90,10757,8,"FALSE","no","no","Asian","male",NA,1
"88","1625234953237",TRUE,"Disgust","Disgust",90,19410,9,"FALSE","no","no","Asian","male",NA,1
"89","1625234953237",TRUE,"Surprise","Surprise",90,9029,8,"FALSE","no","no","Asian","male",NA,1
"90","1625234953237",FALSE,"Surprise","Fear",90,10852,11,"FALSE","no","no","Asian","male",NA,0
"91","1625234953237",TRUE,"Happy","Happy",90,5735,7,"FALSE","no","no","Asian","male",NA,1
"92","1625234953237",TRUE,"Happy","Happy",90,5337,6,"FALSE","no","no","Asian","male",NA,1
"93","1625234953237",TRUE,"Neutral","Neutral",90,7279,7,"FALSE","no","no","Asian","male",NA,1
"94","1625234953237",TRUE,"Anger","Anger",90,9391,8,"FALSE","no","no","Asian","male",NA,1
"95","1625234953237",TRUE,"Neutral","Neutral",90,9226,6,"FALSE","no","no","Asian","male",NA,1
"96","1625234953237",TRUE,"Anger","Anger",90,30194,8,"FALSE","no","no","Asian","male",NA,1
"97","1625234953237",TRUE,"Neutral","Neutral",90,9579,9,"FALSE","no","no","Asian","male",NA,1
"98","1625234953237",TRUE,"Happy","Happy",90,4493,2,"FALSE","no","no","Asian","male",NA,1
"99","1625234953237",TRUE,"Happy","Happy",90,3157,2,"FALSE","no","no","Asian","male",NA,1
"100","1625234953237",FALSE,"Fear","Surprise",90,5533,2,"FALSE","no","no","Asian","male",NA,0
"101","1625234953237",FALSE,"Sad","Neutral",90,4033,2,"FALSE","no","no","Asian","male",NA,0
"102","1625234953237",TRUE,"Sad","Sad",90,4552,2,"FALSE","no","no","Asian","male",NA,1
"103","1625234953237",FALSE,"Disgust","Anger",90,5067,2,"FALSE","no","no","Asian","male",NA,0
"104","1625234953237",FALSE,"Sad","Fear",90,5213,2,"FALSE","no","no","Asian","male",NA,0
"105","1625234953237",FALSE,"Fear","Surprise",90,4946,2,"FALSE","no","no","Asian","male",NA,0
"106","1625236312434",TRUE,"Happy","Happy",60,44448,9,"FALSE","no","no","Black","male",NA,1
"107","1625236312434",TRUE,"Fear","Fear",60,25576,5,"FALSE","no","no","Black","male",NA,1
"108","1625236312434",TRUE,"Happy","Happy",60,22383,7,"FALSE","no","no","Black","male",NA,1
"109","1625236312434",FALSE,"Sad","Anger",60,24398,7,"FALSE","no","no","Black","male",NA,0
"110","1625236312434",TRUE,"Neutral","Neutral",60,37394,9,"FALSE","no","no","Black","male",NA,1
"111","1625236312434",TRUE,"Happy","Happy",60,22498,6,"FALSE","no","no","Black","male",NA,1
"112","1625236312434",TRUE,"Disgust","Disgust",60,16745,6,"FALSE","no","no","Black","male",NA,1
"113","1625236312434",TRUE,"Fear","Fear",60,19303,10,"FALSE","no","no","Black","male",NA,1
"114","1625236312434",TRUE,"Disgust","Disgust",60,23785,7,"FALSE","no","no","Black","male",NA,1
"115","1625236312434",TRUE,"Sad","Sad",60,25610,11,"FALSE","no","no","Black","male",NA,1
"116","1625236312434",TRUE,"Anger","Anger",60,21477,9,"FALSE","no","no","Black","male",NA,1
"117","1625236312434",TRUE,"Surprise","Surprise",60,14246,7,"FALSE","no","no","Black","male",NA,1
"118","1625236312434",TRUE,"Fear","Fear",60,32375,7,"FALSE","no","no","Black","male",NA,1
"119","1625236312434",FALSE,"Sad","Anger",60,26596,7,"FALSE","no","no","Black","male",NA,0
"120","1625236312434",FALSE,"Anger","Disgust",60,21964,8,"FALSE","no","no","Black","male",NA,0
"121","1625236312434",TRUE,"Surprise","Surprise",60,19220,8,"FALSE","no","no","Black","male",NA,1
"122","1625236312434",TRUE,"Disgust","Disgust",60,16104,10,"FALSE","no","no","Black","male",NA,1
"123","1625236312434",TRUE,"Surprise","Surprise",60,19278,8,"FALSE","no","no","Black","male",NA,1
"124","1625236312434",TRUE,"Anger","Anger",60,12370,8,"FALSE","no","no","Black","male",NA,1
"125","1625236312434",TRUE,"Neutral","Neutral",60,38759,11,"FALSE","no","no","Black","male",NA,1
"126","1625236312434",FALSE,"Fear","Surprise",60,15966,8,"FALSE","no","no","Black","male",NA,0
"127","1625236312434",TRUE,"Neutral","Neutral",60,30322,7,"FALSE","no","no","Black","male",NA,1
"128","1625236312434",TRUE,"Happy","Happy",60,16955,3,"FALSE","no","no","Black","male",NA,1
"129","1625236312434",TRUE,"Surprise","Surprise",60,16465,8,"FALSE","no","no","Black","male",NA,1
"130","1625236312434",TRUE,"Fear","Fear",60,19894,10,"FALSE","no","no","Black","male",NA,1
"131","1625236312434",TRUE,"Anger","Anger",60,16451,9,"FALSE","no","no","Black","male",NA,1
"132","1625236312434",TRUE,"Sad","Sad",60,32899,13,"FALSE","no","no","Black","male",NA,1
"133","1625236312434",TRUE,"Anger","Anger",60,12770,8,"FALSE","no","no","Black","male",NA,1
"134","1625236312434",TRUE,"Surprise","Surprise",60,21055,8,"FALSE","no","no","Black","male",NA,1
"135","1625236312434",TRUE,"Happy","Happy",60,30862,7,"FALSE","no","no","Black","male",NA,1
"136","1625236312434",TRUE,"Disgust","Disgust",60,13763,7,"FALSE","no","no","Black","male",NA,1
"137","1625236312434",TRUE,"Neutral","Neutral",60,26184,10,"FALSE","no","no","Black","male",NA,1
"138","1625236312434",TRUE,"Neutral","Neutral",60,47510,15,"FALSE","no","no","Black","male",NA,1
"139","1625236312434",FALSE,"Disgust","Anger",60,13314,5,"FALSE","no","no","Black","male",NA,0
"140","1625236312434",FALSE,"Sad","Fear",60,16005,7,"FALSE","no","no","Black","male",NA,0
"141","1625236727548",FALSE,"Surprise","Fear",80,191047,2,"FALSE","no","no","Asian","male",NA,0
"142","1625236727548",TRUE,"Happy","Happy",80,17528,3,"FALSE","no","no","Asian","male",NA,1
"143","1625236727548",TRUE,"Sad","Sad",87,16440,3,"FALSE","no","no","Asian","male",NA,1
"144","1625236727548",FALSE,"Sad","Neutral",83,67479,3,"FALSE","no","no","Asian","male",NA,0
"145","1625236727548",TRUE,"Happy","Happy",83,27487,3,"FALSE","no","no","Asian","male",NA,1
"146","1625236727548",FALSE,"Surprise","Disgust",78,60288,5,"FALSE","no","no","Asian","male",NA,0
"147","1625236727548",TRUE,"Happy","Happy",78,19511,5,"FALSE","no","no","Asian","male",NA,1
"148","1625236727548",TRUE,"Fear","Fear",69,14752,3,"FALSE","no","no","Asian","male",NA,1
"149","1625236727548",TRUE,"Surprise","Surprise",57,24465,4,"FALSE","no","no","Asian","male",NA,1
"150","1625236727548",TRUE,"Neutral","Neutral",57,9487,3,"FALSE","no","no","Asian","male",NA,1
"151","1625236727548",FALSE,"Anger","Sad",100,12120,3,"FALSE","no","no","Asian","male",NA,0
"152","1625236727548",TRUE,"Anger","Anger",100,9816,3,"FALSE","no","no","Asian","male",NA,1
"153","1625236727548",TRUE,"Sad","Sad",100,18376,5,"FALSE","no","no","Asian","male",NA,1
"154","1625236727548",TRUE,"Fear","Fear",95,14416,4,"FALSE","no","no","Asian","male",NA,1
"155","1625236727548",TRUE,"Disgust","Disgust",100,8528,4,"FALSE","no","no","Asian","male",NA,1
"156","1625236727548",FALSE,"Disgust","Anger",44,14544,4,"FALSE","no","no","Asian","male",NA,0
"157","1625236727548",FALSE,"Neutral","Anger",47,18609,4,"FALSE","no","no","Asian","male",NA,0
"158","1625236727548",TRUE,"Anger","Anger",52,19407,5,"FALSE","no","no","Asian","male",NA,1
"159","1625236727548",FALSE,"Fear","Disgust",90,18192,5,"FALSE","no","no","Asian","male",NA,0
"160","1625236727548",TRUE,"Neutral","Neutral",84,12407,4,"FALSE","no","no","Asian","male",NA,1
"161","1625236727548",TRUE,"Happy","Happy",93,6904,2,"FALSE","no","no","Asian","male",NA,1
"162","1625236727548",TRUE,"Anger","Anger",93,10576,4,"FALSE","no","no","Asian","male",NA,1
"163","1625236727548",TRUE,"Fear","Fear",93,15888,5,"FALSE","no","no","Asian","male",NA,1
"164","1625236727548",TRUE,"Neutral","Neutral",93,7912,4,"FALSE","no","no","Asian","male",NA,1
"165","1625236727548",TRUE,"Sad","Sad",56,31096,6,"FALSE","no","no","Asian","male",NA,1
"166","1625236727548",TRUE,"Surprise","Surprise",85,14176,5,"FALSE","no","no","Asian","male",NA,1
"167","1625236727548",FALSE,"Fear","Disgust",69,15744,5,"FALSE","no","no","Asian","male",NA,0
"168","1625236727548",TRUE,"Sad","Sad",80,12400,5,"FALSE","no","no","Asian","male",NA,1
"169","1625236727548",TRUE,"Disgust","Disgust",95,24833,4,"FALSE","no","no","Asian","male",NA,1
"170","1625236727548",TRUE,"Disgust","Disgust",95,12207,4,"FALSE","no","no","Asian","male",NA,1
"171","1625236727548",TRUE,"Neutral","Neutral",96,16783,4,"FALSE","no","no","Asian","male",NA,1
"172","1625236727548",TRUE,"Anger","Anger",96,14776,4,"FALSE","no","no","Asian","male",NA,1
"173","1625236727548",TRUE,"Happy","Happy",96,6112,2,"FALSE","no","no","Asian","male",NA,1
"174","1625236727548",TRUE,"Disgust","Disgust",96,12744,5,"FALSE","no","no","Asian","male",NA,1
"175","1625236727548",FALSE,"Surprise","Fear",96,17088,4,"FALSE","no","no","Asian","male",NA,0
"176","1625236909426",TRUE,"Fear","Fear",50,26807,12,"FALSE","no","no","Asian","female",NA,1
"177","1625236909426",TRUE,"Disgust","Disgust",66,12640,8,"FALSE","no","no","Asian","female",NA,1
"178","1625236909426",TRUE,"Disgust","Disgust",66,22538,20,"FALSE","no","no","Asian","female",NA,1
"179","1625236909426",TRUE,"Anger","Anger",66,12419,12,"FALSE","no","no","Asian","female",NA,1
"180","1625236909426",FALSE,"Neutral","Sad",66,16501,19,"FALSE","no","no","Asian","female",NA,0
"181","1625236909426",FALSE,"Fear","Surprise",66,10812,14,"FALSE","no","no","Asian","female",NA,0
"182","1625236909426",TRUE,"Surprise","Surprise",66,14672,13,"FALSE","no","no","Asian","female",NA,1
"183","1625236909426",TRUE,"Sad","Sad",66,13960,15,"FALSE","no","no","Asian","female",NA,1
"184","1625236909426",TRUE,"Happy","Happy",66,11759,12,"FALSE","no","no","Asian","female",NA,1
"185","1625236909426",TRUE,"Neutral","Neutral",66,13661,12,"FALSE","no","no","Asian","female",NA,1
"186","1625236909426",TRUE,"Anger","Anger",66,11664,12,"FALSE","no","no","Asian","female",NA,1
"187","1625236909426",TRUE,"Sad","Sad",66,13938,12,"FALSE","no","no","Asian","female",NA,1
"188","1625236909426",TRUE,"Anger","Anger",66,9717,10,"FALSE","no","no","Asian","female",NA,1
"189","1625236909426",TRUE,"Anger","Anger",66,20444,17,"FALSE","no","no","Asian","female",NA,1
"190","1625236909426",TRUE,"Neutral","Neutral",66,12148,16,"FALSE","no","no","Asian","female",NA,1
"191","1625236909426",FALSE,"Surprise","Fear",66,17337,12,"FALSE","no","no","Asian","female",NA,0
"192","1625236909426",FALSE,"Fear","Surprise",66,15265,18,"FALSE","no","no","Asian","female",NA,0
"193","1625236909426",TRUE,"Sad","Sad",66,8810,13,"FALSE","no","no","Asian","female",NA,1
"194","1625236909426",FALSE,"Surprise","Fear",66,19141,19,"FALSE","no","no","Asian","female",NA,0
"195","1625236909426",TRUE,"Happy","Happy",66,18546,19,"FALSE","no","no","Asian","female",NA,1
"196","1625236909426",TRUE,"Happy","Happy",66,9368,12,"FALSE","no","no","Asian","female",NA,1
"197","1625236909426",TRUE,"Happy","Happy",66,9320,7,"FALSE","no","no","Asian","female",NA,1
"198","1625236909426",TRUE,"Disgust","Disgust",66,8631,7,"FALSE","no","no","Asian","female",NA,1
"199","1625236909426",TRUE,"Happy","Happy",66,12571,12,"FALSE","no","no","Asian","female",NA,1
"200","1625236909426",TRUE,"Surprise","Surprise",66,9070,8,"FALSE","no","no","Asian","female",NA,1
"201","1625236909426",TRUE,"Disgust","Disgust",66,11968,9,"FALSE","no","no","Asian","female",NA,1
"202","1625236909426",TRUE,"Neutral","Neutral",66,8944,8,"FALSE","no","no","Asian","female",NA,1
"203","1625236909426",TRUE,"Fear","Fear",66,8164,9,"FALSE","no","no","Asian","female",NA,1
"204","1625236909426",FALSE,"Neutral","Sad",66,19648,10,"FALSE","no","no","Asian","female",NA,0
"205","1625236909426",TRUE,"Sad","Sad",66,7811,9,"FALSE","no","no","Asian","female",NA,1
"206","1625236909426",TRUE,"Sad","Sad",66,10486,13,"FALSE","no","no","Asian","female",NA,1
"207","1625236909426",FALSE,"Fear","Surprise",66,8488,12,"FALSE","no","no","Asian","female",NA,0
"208","1625236909426",TRUE,"Disgust","Disgust",66,11961,12,"FALSE","no","no","Asian","female",NA,1
"209","1625236909426",TRUE,"Anger","Anger",66,10626,10,"FALSE","no","no","Asian","female",NA,1
"210","1625236909426",TRUE,"Surprise","Surprise",66,9107,12,"FALSE","no","no","Asian","female",NA,1
"246","1625237527097",FALSE,"Disgust","Anger",50,17301,4,"FALSE","no","no","Asian","female",NA,0
"247","1625237527097",TRUE,"Surprise","Surprise",50,76989,5,"FALSE","no","no","Asian","female",NA,1
"248","1625237527097",TRUE,"Disgust","Disgust",50,16882,9,"FALSE","no","no","Asian","female",NA,1
"249","1625237527097",FALSE,"Anger","Sad",100,150987,8,"FALSE","no","no","Asian","female",NA,0
"250","1625237527097",TRUE,"Neutral","Neutral",100,23750,7,"FALSE","no","no","Asian","female",NA,1
"251","1625237527097",TRUE,"Happy","Happy",100,11358,4,"FALSE","no","no","Asian","female",NA,1
"252","1625237527097",TRUE,"Disgust","Disgust",64,25618,8,"FALSE","no","no","Asian","female",NA,1
"253","1625237527097",TRUE,"Happy","Happy",100,8371,3,"FALSE","no","no","Asian","female",NA,1
"254","1625237527097",TRUE,"Fear","Fear",64,18564,9,"FALSE","no","no","Asian","female",NA,1
"255","1625237527097",TRUE,"Anger","Anger",76,112509,12,"FALSE","no","no","Asian","female",NA,1
"256","1625237527097",TRUE,"Sad","Sad",96,110434,8,"FALSE","no","no","Asian","female",NA,1
"257","1625237527097",TRUE,"Disgust","Disgust",71,59534,10,"FALSE","no","no","Asian","female",NA,1
"258","1625237527097",FALSE,"Disgust","Sad",71,15584,8,"FALSE","no","no","Asian","female",NA,0
"259","1625237527097",TRUE,"Sad","Sad",95,18199,16,"FALSE","no","no","Asian","female",NA,1
"260","1625237527097",TRUE,"Surprise","Surprise",95,9621,7,"FALSE","no","no","Asian","female",NA,1
"261","1625237527097",TRUE,"Neutral","Neutral",95,16028,9,"FALSE","no","no","Asian","female",NA,1
"262","1625237527097",FALSE,"Anger","Sad",79,41042,11,"FALSE","no","no","Asian","female",NA,0
"263","1625237527097",FALSE,"Sad","Neutral",95,31230,12,"FALSE","no","no","Asian","female",NA,0
"264","1625237527097",TRUE,"Neutral","Neutral",95,213075,13,"FALSE","no","no","Asian","female",NA,1
"265","1625237527097",TRUE,"Anger","Anger",95,17905,11,"FALSE","no","no","Asian","female",NA,1
"266","1625237527097",TRUE,"Sad","Sad",95,13289,9,"FALSE","no","no","Asian","female",NA,1
"267","1625237527097",TRUE,"Surprise","Surprise",95,5537,3,"FALSE","no","no","Asian","female",NA,1
"268","1625237527097",TRUE,"Happy","Happy",95,4604,2,"FALSE","no","no","Asian","female",NA,1
"269","1625237527097",TRUE,"Sad","Sad",95,29300,12,"FALSE","no","no","Asian","female",NA,1
"270","1625237527097",TRUE,"Anger","Anger",56,39412,15,"FALSE","no","no","Asian","female",NA,1
"271","1625237527097",TRUE,"Neutral","Neutral",84,14194,10,"FALSE","no","no","Asian","female",NA,1
"272","1625237527097",TRUE,"Happy","Happy",100,10502,6,"FALSE","no","no","Asian","female",NA,1
"273","1625237527097",TRUE,"Neutral","Neutral",100,18506,9,"FALSE","no","no","Asian","female",NA,1
"274","1625237527097",TRUE,"Fear","Fear",78,12619,8,"FALSE","no","no","Asian","female",NA,1
"275","1625237527097",TRUE,"Fear","Fear",78,30142,15,"FALSE","no","no","Asian","female",NA,1
"276","1625237527097",TRUE,"Surprise","Surprise",78,42350,13,"FALSE","no","no","Asian","female",NA,1
"277","1625237527097",TRUE,"Surprise","Surprise",78,13792,11,"FALSE","no","no","Asian","female",NA,1
"278","1625237527097",TRUE,"Fear","Fear",78,11957,11,"FALSE","no","no","Asian","female",NA,1
"279","1625237527097",TRUE,"Happy","Happy",78,6750,6,"FALSE","no","no","Asian","female",NA,1
"280","1625237527097",TRUE,"Fear","Fear",78,34635,16,"FALSE","no","no","Asian","female",NA,1
"281","1625238066065",FALSE,"Anger","Sad",50,40898,6,"FALSE","no","no","Asian","male",NA,0
"282","1625238066065",FALSE,"Neutral","Happy",50,46736,7,"FALSE","no","no","Asian","male",NA,0
"283","1625238066065",FALSE,"Disgust","Anger",84,30848,6,"FALSE","no","no","Asian","male",NA,0
"284","1625238066065",FALSE,"Sad","Disgust",84,103596,7,"FALSE","no","no","Asian","male",NA,0
"285","1625238066065",TRUE,"Surprise","Surprise",100,24544,5,"FALSE","no","no","Asian","male",NA,1
"286","1625238066065",TRUE,"Happy","Happy",100,20272,6,"FALSE","no","no","Asian","male",NA,1
"287","1625238066065",FALSE,"Disgust","Anger",100,11688,4,"FALSE","no","no","Asian","male",NA,0
"288","1625238066065",FALSE,"Surprise","Neutral",48,38751,7,"FALSE","no","no","Asian","male",NA,0
"289","1625238066065",TRUE,"Sad","Sad",100,26864,8,"FALSE","no","no","Asian","male",NA,1
"290","1625238066065",TRUE,"Surprise","Surprise",50,19236,6,"FALSE","no","no","Asian","male",NA,1
"291","1625238066065",FALSE,"Anger","Disgust",81,41120,7,"FALSE","no","no","Asian","male",NA,0
"292","1625238066065",FALSE,"Sad","Neutral",53,45191,9,"FALSE","no","no","Asian","male",NA,0
"293","1625238066065",FALSE,"Sad","Disgust",76,53792,8,"FALSE","no","no","Asian","male",NA,0
"294","1625238066065",TRUE,"Neutral","Neutral",100,25543,8,"FALSE","no","no","Asian","male",NA,1
"295","1625238066065",FALSE,"Surprise","Fear",100,17275,5,"FALSE","no","no","Asian","male",NA,0
"296","1625238066065",TRUE,"Neutral","Neutral",100,62896,20,"FALSE","no","no","Asian","male",NA,1
"297","1625238066065",TRUE,"Fear","Fear",100,11832,6,"FALSE","no","no","Asian","male",NA,1
"298","1625238066065",TRUE,"Anger","Anger",100,43265,10,"FALSE","no","no","Asian","male",NA,1
"299","1625238066065",TRUE,"Happy","Happy",100,17936,3,"FALSE","no","no","Asian","male",NA,1
"300","1625238066065",TRUE,"Sad","Sad",100,29440,8,"FALSE","no","no","Asian","male",NA,1
"301","1625238066065",FALSE,"Neutral","Happy",100,53876,12,"FALSE","no","no","Asian","male",NA,0
"302","1625238066065",FALSE,"Disgust","Sad",100,10551,4,"FALSE","no","no","Asian","male",NA,0
"303","1625238066065",FALSE,"Fear","Surprise",100,19848,5,"FALSE","no","no","Asian","male",NA,0
"304","1625238066065",FALSE,"Disgust","Anger",100,43935,9,"FALSE","no","no","Asian","male",NA,0
